timestamp,TECell_PV,PSCurrent_PV,PSVoltage_PV,FT201_PV,HTR201_PV,TE201_PV,CT201_PV,CT210_PV,Cell1_Voltage,Cell2_Voltage,Cell3_Voltage,PT201_PV,PT302_PV,HCD220_PV,step
2025-09-25T16:18:32.247Z,60.3,21.1,1.925,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:33.234Z,60.3,21.1,1.924,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:34.239Z,60.3,21.1,1.925,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:35.240Z,60.3,21.1,1.925,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:36.238Z,60.3,21.1,1.924,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:37.240Z,60.3,21.1,1.924,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:38.242Z,60.3,21.1,1.925,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:39.243Z,60.3,21.1,1.925,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:40.249Z,60.3,21.1,1.925,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:41.244Z,60.4,21.1,1.925,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:42.248Z,60.4,21.1,1.925,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:43.245Z,60.4,21.1,1.925,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:44.245Z,60.4,21.1,1.924,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:45.245Z,60.4,21.1,1.924,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:46.245Z,60.4,21.1,1.924,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:47.255Z,60.4,21.1,1.925,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:48.254Z,60.4,21.1,1.925,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:49.253Z,60.4,21.1,1.925,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:50.257Z,60.4,21.1,1.924,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:51.259Z,60.4,21.1,1.924,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:52.259Z,60.4,21.1,1.925,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:53.262Z,60.4,21.1,1.924,50.4,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:54.261Z,60.4,21.1,1.924,49.6,0,60,0,0,0,0,0,0,0,0,24
2025-09-25T16:18:55.262Z,60.4,21.1,1.924,50.4,0,60,0,0,0,0,0,0,0,0,24
