timestamp,TECell_PV,PSCurrent_PV,PSVoltage_PV,FT201_PV,HTR201_PV,TE201_PV,CT201_PV,CT210_PV,Cell1_Voltage,Cell2_Voltage,Cell3_Voltage,PT201_PV,PT302_PV,HCD220_PV,step
2025-09-24T20:18:17.581Z,60.2,31.7,1.992,50.4,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:18.581Z,60.2,31.7,1.992,49.6,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:19.574Z,60.2,31.7,1.993,50.4,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:20.574Z,60.2,31.7,1.995,49.6,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:21.582Z,60.2,31.7,1.995,50.4,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:22.581Z,60.2,31.7,1.996,49.6,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:23.584Z,60.2,31.7,1.997,50.4,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:24.584Z,60.2,31.7,1.998,49.6,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:25.587Z,60.2,31.7,1.998,49.6,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:26.588Z,60.2,31.7,1.999,50.4,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:27.589Z,60.2,31.7,2.001,49.6,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:28.588Z,60.2,31.7,2.002,50.4,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:29.586Z,60.2,31.7,2.003,49.6,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:30.591Z,60.2,31.7,2.003,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:31.590Z,60.2,31.7,2.004,50.4,0,60,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:32.594Z,60.2,31.7,2.005,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:33.593Z,60.2,31.7,2.006,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:34.596Z,60.2,31.7,2.007,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:35.593Z,60.2,31.7,2.008,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:36.596Z,60.2,31.7,2.008,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:37.595Z,60.2,31.7,2.009,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:38.595Z,60.2,31.7,2.009,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:39.593Z,60.2,31.7,2.01,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:40.593Z,60.2,31.7,2.012,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:41.595Z,60.2,31.7,2.011,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:42.600Z,60.3,31.7,2.012,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:43.596Z,60.2,31.7,2.014,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:44.600Z,60.2,31.7,2.013,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:45.597Z,60.2,31.7,2.014,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:46.600Z,60.3,31.7,2.014,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:47.604Z,60.3,31.7,2.014,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:48.604Z,60.3,31.7,2.014,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:49.605Z,60.3,31.7,2.014,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:50.608Z,60.3,31.7,2.013,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:51.605Z,60.3,31.7,2.014,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:52.606Z,60.3,31.7,2.014,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:53.610Z,60.3,31.7,2.013,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:54.609Z,60.3,31.7,2.013,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:55.605Z,60.3,31.7,2.014,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:56.609Z,60.3,31.7,2.012,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:57.611Z,60.3,31.7,2.011,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:58.608Z,60.3,31.7,2.012,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:18:59.618Z,60.3,31.7,2.011,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:00.614Z,60.3,31.7,2.009,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:01.618Z,60.3,31.7,2.009,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:02.617Z,60.3,31.7,2.009,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:03.622Z,60.3,31.7,2.008,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:04.620Z,60.3,31.7,2.007,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:05.616Z,60.3,31.7,2.006,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:06.629Z,60.3,31.7,2.006,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:07.619Z,60.3,31.7,2.005,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:08.621Z,60.3,31.7,2.004,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:09.619Z,60.3,31.7,2.003,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:10.619Z,60.3,31.7,2.003,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:11.620Z,60.3,31.7,2.002,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:12.622Z,60.3,31.7,2,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:13.628Z,60.3,31.7,1.999,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:14.623Z,60.3,31.7,1.998,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:15.626Z,60.3,31.7,1.997,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:16.629Z,60.3,31.7,1.997,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:17.626Z,60.3,31.7,1.995,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:18.624Z,60.3,31.7,1.995,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:19.624Z,60.3,31.7,1.995,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:20.630Z,60.3,31.7,1.993,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:21.634Z,60.3,31.7,1.992,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:22.634Z,60.3,31.7,1.992,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:23.633Z,60.3,31.7,1.989,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:24.635Z,60.3,31.7,1.989,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:25.627Z,60.3,31.7,1.989,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:26.637Z,60.3,31.7,1.988,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:27.640Z,60.3,31.7,1.987,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:28.636Z,60.3,31.7,1.987,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:29.636Z,60.3,31.7,1.987,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:30.640Z,60.3,31.7,1.985,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:31.644Z,60.3,31.7,1.985,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:32.639Z,60.3,31.7,1.985,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:33.644Z,60.3,31.7,1.984,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:34.643Z,60.3,31.7,1.984,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:35.642Z,60.3,31.7,1.984,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:36.643Z,60.3,31.7,1.984,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:37.647Z,60.3,31.7,1.984,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:38.640Z,60.3,31.7,1.983,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:39.648Z,60.3,31.7,1.983,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:40.647Z,60.3,31.7,1.984,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:41.654Z,60.3,31.7,1.983,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:42.649Z,60.3,31.7,1.984,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:43.647Z,60.3,31.7,1.984,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:44.649Z,60.3,31.7,1.984,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:45.649Z,60.3,31.7,1.984,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:46.654Z,60.3,31.7,1.984,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:47.652Z,60.3,31.7,1.985,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:48.656Z,60.3,31.7,1.986,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:49.657Z,60.3,31.7,1.986,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:50.650Z,60.3,31.7,1.987,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:51.662Z,60.3,31.7,1.987,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:52.660Z,60.3,31.7,1.988,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:53.656Z,60.3,31.7,1.989,50.4,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:54.659Z,60.3,31.7,1.989,49.6,0,60.1,0,0,0,0,0,0,0,0,20
2025-09-24T20:19:55.660Z,60.3,31.7,1.99,50.4,0,60.1,0,0,0,0,0,0,0,0,20
